IP地址	端口	TLS	数据中心	地区	国际代码	国家	城市	网络延迟	下载速度MB/s
66.179.48.162	443	TRUE	SJC	北美洲	US	美国	圣何塞	194 ms	10.12
45.205.0.123	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	10.12
135.84.73.241	443	TRUE	LAX	北美洲	US	美国	洛杉矶	206 ms	10.12
209.208.226.215	443	TRUE	LAX	北美洲	US	美国	洛杉矶	194 ms	10.12
170.153.144.186	443	TRUE	SJC	北美洲	US	美国	圣何塞	163 ms	10.12
156.238.19.138	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	222 ms	10.12
199.68.156.84	443	TRUE	SJC	北美洲	US	美国	圣何塞	174 ms	10.12
162.68.207.97	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	190 ms	10.12
161.145.150.221	443	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	10.12
199.34.230.171	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	207 ms	10.12
160.153.1.156	443	TRUE	SJC	北美洲	US	美国	圣何塞	191 ms	10.12
160.22.52.48	443	TRUE	SJC	北美洲	US	美国	圣何塞	209 ms	10.12
135.84.74.112	443	TRUE	LAX	北美洲	US	美国	洛杉矶	183 ms	10.12
216.221.213.251	443	TRUE	LAX	北美洲	US	美国	洛杉矶	181 ms	10.12
160.153.1.38	443	TRUE	SJC	北美洲	US	美国	圣何塞	177 ms	10.12
199.68.156.146	443	TRUE	SJC	北美洲	US	美国	圣何塞	203 ms	10.12
209.102.207.83	443	TRUE	SJC	北美洲	US	美国	圣何塞	169 ms	10.11
209.102.207.242	443	TRUE	SJC	北美洲	US	美国	圣何塞	177 ms	10.11
192.206.179.246	443	TRUE	SJC	北美洲	US	美国	圣何塞	169 ms	10.11
160.153.138.111	443	TRUE	SJC	北美洲	US	美国	圣何塞	233 ms	10.11
45.205.0.105	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	195 ms	10.11
170.153.144.10	443	TRUE	SJC	北美洲	US	美国	圣何塞	210 ms	10.11
199.34.230.95	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	206 ms	10.11
209.102.207.145	443	TRUE	SJC	北美洲	US	美国	圣何塞	185 ms	10.11
45.202.113.80	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	188 ms	10.11
160.153.138.60	443	TRUE	SJC	北美洲	US	美国	圣何塞	182 ms	10.11
135.84.74.141	443	TRUE	LAX	北美洲	US	美国	洛杉矶	212 ms	10.11
160.153.1.173	443	TRUE	SJC	北美洲	US	美国	圣何塞	198 ms	10.11
109.176.239.185	443	TRUE	SJC	北美洲	US	美国	圣何塞	188 ms	10.11
156.238.19.144	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	229 ms	10.11
170.153.144.9	443	TRUE	SJC	北美洲	US	美国	圣何塞	181 ms	10.11
209.208.226.133	443	TRUE	LAX	北美洲	US	美国	洛杉矶	195 ms	10.11
161.145.150.31	443	TRUE	LAX	北美洲	US	美国	洛杉矶	211 ms	10.11
160.153.1.254	443	TRUE	SJC	北美洲	US	美国	圣何塞	191 ms	10.11
199.34.228.236	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	10.1
45.202.113.185	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	193 ms	10.1
199.107.164.79	443	TRUE	SJC	北美洲	US	美国	圣何塞	170 ms	10.1
45.202.113.203	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	194 ms	10.1
208.86.168.59	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	10.1
109.176.239.73	443	TRUE	SJC	北美洲	US	美国	圣何塞	176 ms	10.1
135.84.75.154	443	TRUE	LAX	北美洲	US	美国	洛杉矶	205 ms	10.1
135.84.74.174	443	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	10.1
109.176.239.59	443	TRUE	SJC	北美洲	US	美国	圣何塞	179 ms	10.1
45.205.0.10	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	10.1
199.34.228.41	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	205 ms	10.1
161.145.150.3	443	TRUE	LAX	北美洲	US	美国	洛杉矶	195 ms	10.1
135.84.75.174	443	TRUE	LAX	北美洲	US	美国	洛杉矶	190 ms	10.1
199.34.230.87	443	TRUE	LAX	北美洲	US	美国	洛杉矶	180 ms	10.09
160.153.1.81	443	TRUE	SJC	北美洲	US	美国	圣何塞	191 ms	10.09
45.202.113.245	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	10.09
45.202.113.244	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	231 ms	10.09
45.202.113.83	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	10.09
209.208.227.13	443	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	10.09
199.34.230.96	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	240 ms	10.09
66.179.48.121	443	TRUE	SJC	北美洲	US	美国	圣何塞	209 ms	10.09
192.206.179.4	443	TRUE	SJC	北美洲	US	美国	圣何塞	182 ms	10.09
158.224.90.133	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	10.09
45.202.113.237	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	10.09
160.22.52.199	443	TRUE	SJC	北美洲	US	美国	圣何塞	185 ms	10.09
192.206.179.156	443	TRUE	SJC	北美洲	US	美国	圣何塞	175 ms	10.09
160.22.52.35	443	TRUE	SJC	北美洲	US	美国	圣何塞	227 ms	10.09
45.202.113.245	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	10.09
66.179.48.20	443	TRUE	SJC	北美洲	US	美国	圣何塞	210 ms	10.09
45.202.113.100	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	211 ms	10.08
135.84.75.175	443	TRUE	LAX	北美洲	US	美国	洛杉矶	185 ms	10.08
170.153.144.69	443	TRUE	SJC	北美洲	US	美国	圣何塞	175 ms	10.08
45.205.0.59	443	TRUE	LAX	北美洲	US	美国	洛杉矶	215 ms	10.08
160.153.137.155	443	TRUE	SJC	北美洲	US	美国	圣何塞	170 ms	10.08
45.202.113.41	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	10.08
156.238.18.180	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	181 ms	10.08
45.202.113.115	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	195 ms	10.08
217.163.76.223	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	10.08
192.206.179.76	443	TRUE	SJC	北美洲	US	美国	圣何塞	177 ms	10.08
45.202.113.22	443	TRUE	LAX	北美洲	US	美国	洛杉矶	191 ms	10.08
135.84.75.13	443	TRUE	LAX	北美洲	US	美国	洛杉矶	178 ms	10.08
160.153.137.171	443	TRUE	SJC	北美洲	US	美国	圣何塞	177 ms	10.08
209.102.207.89	443	TRUE	SJC	北美洲	US	美国	圣何塞	175 ms	10.08
199.34.228.247	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	10.07
199.34.228.6	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	10.07
199.34.229.133	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	10.07
160.22.52.38	443	TRUE	SJC	北美洲	US	美国	圣何塞	183 ms	10.07
199.34.228.250	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	208 ms	10.07
156.238.18.157	443	TRUE	LAX	北美洲	US	美国	洛杉矶	189 ms	10.07
192.206.179.240	443	TRUE	SJC	北美洲	US	美国	圣何塞	211 ms	10.07
135.84.75.115	443	TRUE	LAX	北美洲	US	美国	洛杉矶	189 ms	10.07
160.22.52.25	443	TRUE	SJC	北美洲	US	美国	圣何塞	209 ms	10.07
45.205.0.9	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	190 ms	10.07
45.202.113.40	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	211 ms	10.07
160.153.137.157	443	TRUE	SJC	北美洲	US	美国	圣何塞	186 ms	10.07
160.22.52.126	443	TRUE	SJC	北美洲	US	美国	圣何塞	204 ms	10.07
109.176.239.216	443	TRUE	SJC	北美洲	US	美国	圣何塞	210 ms	10.07
66.179.48.89	443	TRUE	SJC	北美洲	US	美国	圣何塞	183 ms	10.07
192.206.179.119	443	TRUE	SJC	北美洲	US	美国	圣何塞	163 ms	10.07
199.34.230.16	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	188 ms	10.07
199.34.230.176	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	205 ms	10.07
156.238.18.149	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	10.06
160.153.138.101	443	TRUE	SJC	北美洲	US	美国	圣何塞	215 ms	10.06
135.84.79.42	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	10.06
199.68.156.176	443	TRUE	SJC	北美洲	US	美国	圣何塞	174 ms	10.06
66.179.48.151	443	TRUE	SJC	北美洲	US	美国	圣何塞	190 ms	10.06
209.102.207.54	443	TRUE	SJC	北美洲	US	美国	圣何塞	197 ms	10.06
209.102.207.27	443	TRUE	SJC	北美洲	US	美国	圣何塞	208 ms	10.06
199.68.156.15	443	TRUE	SJC	北美洲	US	美国	圣何塞	199 ms	10.06
216.24.57.242	443	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	10.06
192.206.179.85	443	TRUE	SJC	北美洲	US	美国	圣何塞	180 ms	10.06
45.202.113.121	443	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	10.06
160.153.137.7	443	TRUE	SJC	北美洲	US	美国	圣何塞	227 ms	10.06
199.34.228.241	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	225 ms	10.05
160.153.137.135	443	TRUE	SJC	北美洲	US	美国	圣何塞	220 ms	10.05
199.68.156.96	443	TRUE	SJC	北美洲	US	美国	圣何塞	236 ms	10.05
209.94.90.174	443	TRUE	LAX	北美洲	US	美国	洛杉矶	205 ms	10.05
160.123.255.236	443	TRUE	LAX	北美洲	US	美国	洛杉矶	190 ms	10.05
160.22.52.237	443	TRUE	SJC	北美洲	US	美国	圣何塞	174 ms	10.05
135.84.64.212	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	10.05
66.179.48.193	443	TRUE	SJC	北美洲	US	美国	圣何塞	205 ms	10.05
199.107.164.192	443	TRUE	SJC	北美洲	US	美国	圣何塞	187 ms	10.05
109.176.239.198	443	TRUE	SJC	北美洲	US	美国	圣何塞	237 ms	10.05
45.205.0.0	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	215 ms	10.05
66.179.48.87	443	TRUE	SJC	北美洲	US	美国	圣何塞	182 ms	10.05
209.94.90.229	443	TRUE	LAX	北美洲	US	美国	洛杉矶	191 ms	10.05
66.179.48.187	443	TRUE	SJC	北美洲	US	美国	圣何塞	195 ms	10.05
135.84.64.170	443	TRUE	LAX	北美洲	US	美国	洛杉矶	186 ms	10.05
199.34.228.252	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	206 ms	10.05
209.102.207.111	443	TRUE	SJC	北美洲	US	美国	圣何塞	200 ms	10.05
199.34.228.12	443	TRUE	LAX	北美洲	US	美国	洛杉矶	190 ms	10.05
135.84.73.8	443	TRUE	LAX	北美洲	US	美国	洛杉矶	215 ms	10.04
170.153.144.183	443	TRUE	SJC	北美洲	US	美国	圣何塞	214 ms	10.04
135.84.74.36	443	TRUE	LAX	北美洲	US	美国	洛杉矶	213 ms	10.04
199.68.156.14	443	TRUE	SJC	北美洲	US	美国	圣何塞	155 ms	10.04
160.153.1.185	443	TRUE	SJC	北美洲	US	美国	圣何塞	201 ms	10.04
209.94.90.186	443	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	10.04
199.34.229.199	443	TRUE	LAX	北美洲	US	美国	洛杉矶	208 ms	10.04
135.84.72.72	443	TRUE	LAX	北美洲	US	美国	洛杉矶	183 ms	10.04
199.34.228.181	443	TRUE	LAX	北美洲	US	美国	洛杉矶	186 ms	10.04
45.202.113.52	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	10.04
135.84.73.23	443	TRUE	LAX	北美洲	US	美国	洛杉矶	202 ms	10.04
209.102.207.136	443	TRUE	SJC	北美洲	US	美国	圣何塞	175 ms	10.04
199.68.156.152	443	TRUE	SJC	北美洲	US	美国	圣何塞	165 ms	10.04
160.22.52.96	443	TRUE	SJC	北美洲	US	美国	圣何塞	210 ms	10.04
161.145.150.105	443	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	10.04
192.206.179.114	443	TRUE	SJC	北美洲	US	美国	圣何塞	161 ms	10.04
45.205.0.212	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	195 ms	10.04
199.34.230.196	443	TRUE	LAX	北美洲	US	美国	洛杉矶	185 ms	10.04
66.179.48.146	443	TRUE	SJC	北美洲	US	美国	圣何塞	179 ms	10.04
156.238.18.120	443	TRUE	LAX	北美洲	US	美国	洛杉矶	190 ms	10.04
160.153.138.45	443	TRUE	SJC	北美洲	US	美国	圣何塞	189 ms	10.03
161.145.150.176	443	TRUE	LAX	北美洲	US	美国	洛杉矶	195 ms	10.03
192.206.179.89	443	TRUE	SJC	北美洲	US	美国	圣何塞	199 ms	10.03
160.153.1.50	443	TRUE	SJC	北美洲	US	美国	圣何塞	183 ms	10.03
209.102.207.71	443	TRUE	SJC	北美洲	US	美国	圣何塞	211 ms	10.03
66.179.48.131	443	TRUE	SJC	北美洲	US	美国	圣何塞	203 ms	10.03
199.34.228.56	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	189 ms	10.03
209.94.90.208	443	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	10.03
66.179.48.176	443	TRUE	SJC	北美洲	US	美国	圣何塞	191 ms	10.03
160.22.52.36	443	TRUE	SJC	北美洲	US	美国	圣何塞	182 ms	10.03
160.153.137.189	443	TRUE	SJC	北美洲	US	美国	圣何塞	192 ms	10.03
135.84.74.89	443	TRUE	LAX	北美洲	US	美国	洛杉矶	191 ms	10.03
45.205.0.236	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	10.02
160.22.52.143	443	TRUE	SJC	北美洲	US	美国	圣何塞	186 ms	10.02
209.102.207.202	443	TRUE	SJC	北美洲	US	美国	圣何塞	178 ms	10.02
209.102.207.29	443	TRUE	SJC	北美洲	US	美国	圣何塞	189 ms	10.02
161.145.150.128	443	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	10.02
199.68.156.253	443	TRUE	SJC	北美洲	US	美国	圣何塞	198 ms	10.02
160.153.138.126	2096	TRUE	SJC	北美洲	US	美国	圣何塞	166 ms	10.02
161.145.150.184	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	10.02
209.94.90.148	443	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	10.02
160.153.137.159	443	TRUE	SJC	北美洲	US	美国	圣何塞	197 ms	10.02
216.24.57.250	443	TRUE	LAX	北美洲	US	美国	洛杉矶	183 ms	10.02
192.206.179.143	443	TRUE	SJC	北美洲	US	美国	圣何塞	170 ms	10.02
135.84.64.116	443	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	10.02
63.141.128.40	443	TRUE	LAX	北美洲	US	美国	洛杉矶	191 ms	10.02
199.34.230.46	443	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	10.02
66.179.48.4	443	TRUE	SJC	北美洲	US	美国	圣何塞	185 ms	10.02
199.34.230.178	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	207 ms	10.02
209.208.227.251	443	TRUE	LAX	北美洲	US	美国	洛杉矶	205 ms	10.02
45.205.0.154	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	187 ms	10.02
135.84.75.47	443	TRUE	LAX	北美洲	US	美国	洛杉矶	182 ms	10.02
199.34.230.147	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	195 ms	10.01
158.224.90.99	443	TRUE	LAX	北美洲	US	美国	洛杉矶	185 ms	10.01
160.22.52.120	443	TRUE	SJC	北美洲	US	美国	圣何塞	186 ms	10.01
160.153.137.120	443	TRUE	SJC	北美洲	US	美国	圣何塞	198 ms	10.01
209.94.90.8	443	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	10.01
156.238.18.116	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	207 ms	10.01
199.68.156.128	443	TRUE	SJC	北美洲	US	美国	圣何塞	177 ms	10.01
135.84.64.42	443	TRUE	LAX	北美洲	US	美国	洛杉矶	185 ms	10.01
135.84.76.82	443	TRUE	LAX	北美洲	US	美国	洛杉矶	187 ms	10.01
160.153.1.233	443	TRUE	SJC	北美洲	US	美国	圣何塞	165 ms	10.01
135.84.76.117	443	TRUE	LAX	北美洲	US	美国	洛杉矶	184 ms	10.01
135.84.75.45	443	TRUE	LAX	北美洲	US	美国	洛杉矶	193 ms	10.01
199.34.230.16	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	199 ms	10.01
161.145.150.223	443	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	10.01
135.84.74.132	443	TRUE	LAX	北美洲	US	美国	洛杉矶	189 ms	10.01
161.145.150.241	443	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	10.01
199.68.156.189	443	TRUE	SJC	北美洲	US	美国	圣何塞	192 ms	10.01
45.202.113.132	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	195 ms	10.01
199.34.229.39	443	TRUE	LAX	北美洲	US	美国	洛杉矶	182 ms	10.01
45.202.113.160	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	194 ms	10.01
66.179.48.30	443	TRUE	SJC	北美洲	US	美国	圣何塞	181 ms	10
160.153.137.55	443	TRUE	SJC	北美洲	US	美国	圣何塞	222 ms	10
135.84.75.184	443	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	10
161.145.150.41	443	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	10
199.34.230.95	443	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	10
160.153.1.228	443	TRUE	SJC	北美洲	US	美国	圣何塞	185 ms	10
135.84.74.176	443	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	10
160.153.137.158	443	TRUE	SJC	北美洲	US	美国	圣何塞	169 ms	10
199.34.228.235	443	TRUE	LAX	北美洲	US	美国	洛杉矶	194 ms	10
209.102.207.158	443	TRUE	SJC	北美洲	US	美国	圣何塞	250 ms	10
135.84.76.20	443	TRUE	LAX	北美洲	US	美国	洛杉矶	187 ms	10
135.84.76.152	443	TRUE	LAX	北美洲	US	美国	洛杉矶	211 ms	10
135.84.74.171	443	TRUE	LAX	北美洲	US	美国	洛杉矶	181 ms	10
160.153.137.46	443	TRUE	SJC	北美洲	US	美国	圣何塞	199 ms	10
66.179.48.27	443	TRUE	SJC	北美洲	US	美国	圣何塞	188 ms	10
135.84.75.92	443	TRUE	LAX	北美洲	US	美国	洛杉矶	215 ms	9.99
216.24.57.130	443	TRUE	LAX	北美洲	US	美国	洛杉矶	185 ms	9.99
209.94.90.100	443	TRUE	LAX	北美洲	US	美国	洛杉矶	240 ms	9.99
160.22.52.84	443	TRUE	SJC	北美洲	US	美国	圣何塞	221 ms	9.99
209.102.207.125	443	TRUE	SJC	北美洲	US	美国	圣何塞	167 ms	9.99
209.94.90.40	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.99
160.123.255.23	443	TRUE	LAX	北美洲	US	美国	洛杉矶	185 ms	9.99
160.153.138.159	443	TRUE	SJC	北美洲	US	美国	圣何塞	174 ms	9.99
199.107.164.22	443	TRUE	SJC	北美洲	US	美国	圣何塞	210 ms	9.99
66.179.48.64	443	TRUE	SJC	北美洲	US	美国	圣何塞	168 ms	9.99
199.34.228.249	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.99
209.102.207.57	443	TRUE	SJC	北美洲	US	美国	圣何塞	219 ms	9.99
135.84.79.84	443	TRUE	LAX	北美洲	US	美国	洛杉矶	191 ms	9.99
172.82.16.99	443	TRUE	SJC	北美洲	US	美国	圣何塞	188 ms	9.99
209.102.207.20	443	TRUE	SJC	北美洲	US	美国	圣何塞	182 ms	9.99
109.176.239.112	443	TRUE	SJC	北美洲	US	美国	圣何塞	186 ms	9.99
199.34.230.16	443	TRUE	LAX	北美洲	US	美国	洛杉矶	194 ms	9.99
199.107.164.29	443	TRUE	SJC	北美洲	US	美国	圣何塞	168 ms	9.99
199.34.230.18	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.99
135.84.74.118	443	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	9.99
160.153.138.133	2087	TRUE	SJC	北美洲	US	美国	圣何塞	181 ms	9.99
135.84.73.33	443	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.99
209.208.226.171	443	TRUE	LAX	北美洲	US	美国	洛杉矶	187 ms	9.99
161.145.150.90	443	TRUE	LAX	北美洲	US	美国	洛杉矶	187 ms	9.98
199.68.156.102	443	TRUE	SJC	北美洲	US	美国	圣何塞	172 ms	9.98
66.103.210.62	443	TRUE	LAX	北美洲	US	美国	洛杉矶	230 ms	9.98
135.84.79.70	443	TRUE	LAX	北美洲	US	美国	洛杉矶	188 ms	9.98
170.153.144.90	443	TRUE	SJC	北美洲	US	美国	圣何塞	207 ms	9.98
160.153.137.219	443	TRUE	SJC	北美洲	US	美国	圣何塞	212 ms	9.98
209.102.207.225	443	TRUE	SJC	北美洲	US	美国	圣何塞	176 ms	9.98
135.84.73.115	443	TRUE	LAX	北美洲	US	美国	洛杉矶	190 ms	9.98
109.176.239.249	443	TRUE	SJC	北美洲	US	美国	圣何塞	215 ms	9.98
135.84.76.131	443	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	9.98
199.34.228.62	443	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	9.98
209.102.207.23	443	TRUE	SJC	北美洲	US	美国	圣何塞	179 ms	9.98
192.206.179.98	443	TRUE	SJC	北美洲	US	美国	圣何塞	185 ms	9.98
135.84.76.80	443	TRUE	LAX	北美洲	US	美国	洛杉矶	208 ms	9.98
216.221.212.241	443	TRUE	LAX	北美洲	US	美国	洛杉矶	186 ms	9.98
45.205.0.46	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	9.98
199.34.230.62	443	TRUE	LAX	北美洲	US	美国	洛杉矶	188 ms	9.97
209.208.227.111	443	TRUE	LAX	北美洲	US	美国	洛杉矶	195 ms	9.97
135.84.75.195	443	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	9.97
52.40.102.162	443	TRUE	PDX	北美洲	US	美国	波特兰	178 ms	9.97
216.221.221.171	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.97
199.34.228.35	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	205 ms	9.97
135.84.74.189	443	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.97
66.179.48.220	443	TRUE	SJC	北美洲	US	美国	圣何塞	168 ms	9.97
109.176.239.108	443	TRUE	SJC	北美洲	US	美国	圣何塞	185 ms	9.97
160.22.52.244	443	TRUE	SJC	北美洲	US	美国	圣何塞	194 ms	9.97
199.68.156.54	443	TRUE	SJC	北美洲	US	美国	圣何塞	166 ms	9.97
161.145.150.147	443	TRUE	LAX	北美洲	US	美国	洛杉矶	207 ms	9.97
216.221.209.140	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.97
158.224.83.27	443	TRUE	LAX	北美洲	US	美国	洛杉矶	184 ms	9.97
135.84.74.103	443	TRUE	LAX	北美洲	US	美国	洛杉矶	211 ms	9.97
160.123.255.53	443	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	9.97
66.179.48.246	443	TRUE	SJC	北美洲	US	美国	圣何塞	163 ms	9.97
209.102.207.70	443	TRUE	SJC	北美洲	US	美国	圣何塞	214 ms	9.97
160.153.138.42	443	TRUE	SJC	北美洲	US	美国	圣何塞	207 ms	9.96
209.102.207.151	443	TRUE	SJC	北美洲	US	美国	圣何塞	196 ms	9.96
160.153.138.52	443	TRUE	SJC	北美洲	US	美国	圣何塞	198 ms	9.96
160.153.138.162	2087	TRUE	SJC	北美洲	US	美国	圣何塞	165 ms	9.96
45.205.0.165	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	9.96
135.84.74.165	443	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.96
160.153.1.114	443	TRUE	SJC	北美洲	US	美国	圣何塞	211 ms	9.96
45.205.0.105	443	TRUE	LAX	北美洲	US	美国	洛杉矶	179 ms	9.96
66.179.48.175	443	TRUE	SJC	北美洲	US	美国	圣何塞	176 ms	9.96
209.94.90.26	443	TRUE	LAX	北美洲	US	美国	洛杉矶	194 ms	9.96
135.84.64.79	443	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.96
135.84.75.131	443	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	9.96
135.84.79.161	443	TRUE	LAX	北美洲	US	美国	洛杉矶	211 ms	9.96
170.153.144.175	443	TRUE	SJC	北美洲	US	美国	圣何塞	204 ms	9.96
45.202.113.150	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.96
199.107.164.160	443	TRUE	SJC	北美洲	US	美国	圣何塞	200 ms	9.96
192.206.179.146	443	TRUE	SJC	北美洲	US	美国	圣何塞	192 ms	9.96
199.68.156.82	443	TRUE	SJC	北美洲	US	美国	圣何塞	210 ms	9.96
52.89.138.13	443	TRUE	PDX	北美洲	US	美国	波特兰	171 ms	9.96
160.22.52.113	443	TRUE	SJC	北美洲	US	美国	圣何塞	184 ms	9.95
66.179.48.21	443	TRUE	SJC	北美洲	US	美国	圣何塞	196 ms	9.95
199.34.229.157	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	209 ms	9.95
209.208.226.107	443	TRUE	LAX	北美洲	US	美国	洛杉矶	180 ms	9.95
135.84.73.213	443	TRUE	LAX	北美洲	US	美国	洛杉矶	206 ms	9.95
160.153.138.83	443	TRUE	SJC	北美洲	US	美国	圣何塞	183 ms	9.95
45.205.0.193	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	185 ms	9.95
160.22.52.145	443	TRUE	SJC	北美洲	US	美国	圣何塞	195 ms	9.95
156.238.18.136	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	9.95
161.145.150.249	443	TRUE	LAX	北美洲	US	美国	洛杉矶	199 ms	9.95
158.224.83.129	443	TRUE	LAX	北美洲	US	美国	洛杉矶	202 ms	9.95
161.145.150.201	443	TRUE	LAX	北美洲	US	美国	洛杉矶	207 ms	9.95
170.153.144.87	443	TRUE	SJC	北美洲	US	美国	圣何塞	183 ms	9.95
45.202.113.80	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	188 ms	9.95
45.202.113.197	443	TRUE	LAX	北美洲	US	美国	洛杉矶	185 ms	9.95
45.205.0.188	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.95
170.153.144.253	443	TRUE	SJC	北美洲	US	美国	圣何塞	194 ms	9.95
208.86.168.125	443	TRUE	LAX	北美洲	US	美国	洛杉矶	187 ms	9.95
209.102.207.81	443	TRUE	SJC	北美洲	US	美国	圣何塞	199 ms	9.95
199.34.228.236	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.95
156.238.18.199	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	187 ms	9.95
208.86.168.116	443	TRUE	LAX	北美洲	US	美国	洛杉矶	182 ms	9.94
161.145.150.186	443	TRUE	LAX	北美洲	US	美国	洛杉矶	191 ms	9.94
216.24.57.215	443	TRUE	LAX	北美洲	US	美国	洛杉矶	208 ms	9.94
